entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
3028,name,OVEN HEAD SALMON SMOKERS LTD (CFIA Ref #3028),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3028,address,"101 OVEN HEAD ROAD, BETHEL, NB, E5C1S3, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1209,name,PÉCHERIES BELLE-ILE FISHERIES LTÉE LTD (CFIA Ref #1209),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1209,address,"4 RUE DU PORT, SAINTE-MARIE-SAINT-RAPHAEL, NB, E8T1T4, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2555,name,PÉCHERIES ST-PAUL (1989) LTÉE./ST-PAUL FISHERIES (1989) LTD. (PLANT #2555) (CFIA Ref #2555),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2555,address,"2261 RUE INDUSTRIELLE, BAS-CARAQUET, NB, E1W5Z1, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1213,name,PHILIP OUELLETTE & SONS LTD (CFIA Ref #1213),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1213,address,"44 CH DU QUAI, PETIT-CAP, NB, E4N2G5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3287,name,POINT QUEEN FISHERIES LTD (CFIA Ref #3287),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3287,address,"1207 ROUTE 172, LETETE, NB, E5C3S8, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2514,name,PÉCHERIES ARSENEAU FISHERIES (CFIA Ref #2514),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2514,address,"221 RUE PRINCIPALE, NIGADOO, NB, E8K3S8, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0255,name,PRODUITS BELLE BAIE LTEE (CFIA Ref #0255),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0255,address,"10 RUE DU QUAI, CARAQUET, NB, E1W1B6, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5964,name,FUMOIR LA FÉE DES GRÉVES (CFIA Ref #5964),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5964,address,"1920 AVENUE JEAN-DE-CLERMONT, QUÉBEC, QC, G1E3S3, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5093,name,ALIMENTS LUDA FOODS INC. (CFIA Ref #5093),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5093,address,"6200 RTE TRANS-CANADA, POINTE-CLAIRE, QC, H9R1B9, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5776,name,CRUSTACÉS BAIE-TRINITÉ INC. (CFIA Ref #5776),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5776,address,"75, ROUTE 138, BAIE-TRINITÉ, QC, G0H1A0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5227,name,CRUSTACÉS DE MALBAIE INC. (CFIA Ref #5227),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5227,address,"1491, ROUTE 132 EST, SAINT-GEORGES-DE-MALBAIE, QC, G0C2X0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5197,name,CUSIMER (1991) INC. (CFIA Ref #5197),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5197,address,"54, 1 IÉRE AVENUE OUEST, MONT-LOUIS, QC, G0E1T0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0546,name,E. GAGNON ET FILS LTEE (CFIA Ref #0546),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0546,address,"405 ROUTE 132, SAINTE-THÉRÉSE-DE-GASPÉ, QC, G0C3B0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5095,name,FERME PISCICOLE DES BOBINES INC (CFIA Ref #5095),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5095,address,"1 RUE SAINT-HENRI, EAST HEREFORD, QC, J0B1S0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5928,name,FUMOIR GRIZZLY INC. (CFIA Ref #5928),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
5928,address,"159 D'AMSTERDAM, SAINT-AUGUSTIN-DE-DESMAURES, QC, G3A2V5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3117,name,JK Crawlers Inc. (CFIA Ref #3117),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3117,address,"3203 Port Latour Road, Port Latour, NS, B0W2T0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
